busID,lon,lat,time
BS02478D,113.879547,22.583017,1547954176.0
BS02478D,113.879433,22.582899,1547954178.0
BS02478D,113.87793,22.581667,1547954206.0
BS02478D,113.877563,22.581949,1547954215.0
BS02478D,113.877083,22.582466,1547954228.0
BS02478D,113.876602,22.582966,1547954251.0
BS02478D,113.875504,22.584167,1547954265.0
BS02478D,113.873596,22.5863,1547954297.0
BS02478D,113.873413,22.586483,1547954322.0
BS02478D,113.873116,22.586817,1547954331.0
BS02478D,113.87265,22.587784,1547954345.0
BS02478D,113.873283,22.588316,1547954370.0
BS02478D,113.873314,22.588917,1547954384.0
BS02478D,113.872704,22.590033,1547954399.0
BS02478D,113.872383,22.590549,1547954410.0
BS02478D,113.872383,22.590567,1547954425.0
BS02478D,113.87207,22.5909,1547954436.0
BS02478D,113.86982,22.594067,1547954478.0
BS02478D,113.869186,22.59495,1547954491.0
BS02478D,113.868752,22.595633,1547954504.0
BS02478D,113.868752,22.595667,1547954519.0
BS02478D,113.868446,22.595966,1547954527.0
BS02478D,113.867615,22.597116,1547954541.0
BS02478D,113.866333,22.599333,1547954569.0
BS02478D,113.866669,22.5996,1547954573.0
BS02478D,113.867249,22.600067,1547954585.0
BS02478D,113.867516,22.600283,1547954599.0
BS02478D,113.867569,22.600349,1547954600.0
BS02478D,113.868553,22.601166,1547954614.0
BS02478D,113.86898,22.601534,1547954627.0
BS02478D,113.869148,22.6017,1547954684.0
BS02478D,113.86882,22.602434,1547954698.0
BS02478D,113.867668,22.603617,1547954712.0
BS02478D,113.866714,22.604567,1547954727.0
BS02478D,113.866547,22.604733,1547954760.0
BS02478D,113.866249,22.605133,1547954773.0
BS02478D,113.86615,22.605383,1547954785.0
BS02478D,113.865784,22.605801,1547954799.0
BS02478D,113.865448,22.606167,1547954808.0
BS02478D,113.865318,22.606318,1547954820.0
BS02478D,113.865036,22.606583,1547954834.0
BS02478D,113.864304,22.607201,1547954849.0
BS02478D,113.863403,22.607834,1547954863.0
BS02478D,113.862114,22.609118,1547954878.0
BS02478D,113.860268,22.611099,1547954919.0
BS02478D,113.860237,22.611134,1547954953.0
BS02478D,113.858086,22.613283,1547954996.0
BS02478D,113.8573,22.6147,1547955010.0
BS02478D,113.85685,22.615683,1547955018.0
BS02478D,113.855934,22.617867,1547955057.0
BS02478D,113.855637,22.619066,1547955071.0
BS02478D,113.855202,22.620449,1547955085.0
BS02478D,113.855865,22.621367,1547955099.0
BS02478D,113.856796,22.622583,1547955114.0
BS02478D,113.857185,22.623367,1547955120.0
BS02478D,113.857681,22.6245,1547955147.0
BS02478D,113.858231,22.625816,1547955162.0
BS02478D,113.858536,22.626699,1547955176.0
BS02478D,113.858566,22.626801,1547955180.0
BS02478D,113.85865,22.62715,1547955195.0
BS02478D,113.859634,22.630466,1547955231.0
BS02478D,113.859703,22.630951,1547955243.0
BS02478D,113.859703,22.631117,1547955253.0
BS02478D,113.859703,22.631332,1547955261.0
BS02478D,113.85968,22.631701,1547955275.0
BS02478D,113.859749,22.6329,1547955289.0
BS02478D,113.860115,22.634117,1547955303.0
BS02478D,113.860199,22.634384,1547955306.0
BS02478D,113.860298,22.6355,1547955337.0
BS02478D,113.860298,22.635651,1547955339.0
BS02478D,113.860237,22.636667,1547955353.0
BS02478D,113.860199,22.638067,1547955367.0
BS02478D,113.85997,22.639683,1547955381.0
BS02478D,113.859787,22.641333,1547955395.0
BS02478D,113.859802,22.64175,1547955402.0
BS02478D,113.859818,22.64175,1547955417.0
BS02478D,113.859932,22.642866,1547955443.0
BS02478D,113.85997,22.643467,1547955468.0
BS02478D,113.860031,22.644417,1547955482.0
BS02478D,113.860046,22.6453,1547955496.0
BS02478D,113.859985,22.647867,1547955523.0
BS02478D,113.859985,22.647966,1547955526.0
BS02478D,113.859947,22.648466,1547955553.0
